,Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,Class
7635,0,2,10,3.0,3,3.9,2,9,7,1,1,0,0,0,0,0,0,0,0,62,7,48,48,2,2,2,0.7741935000000001,0.032258064,0.2857143,0.11290322,6.857142999999999,0.041666668,0,-1,1,-1,0.71428573,-1,9,1,-1,7,1,-1,40,5,-1,0,31,-1,39,3,6,6,-1,0,0,3,0,7,-1,0.14516129,0.14285714300000002,0.7777777779999999,0.025641026,,-1.0,4,1,1,0,0,-1,0.7382025190000001,0.898226518,0.8597933879999999,0.7051826640000001,0.0,-1.0,benign
7685,0,3,6,4.0,6,5.3333335,3,12,9,0,0,0,0,0,0,0,0,0,0,59,14,38,38,2,2,2,0.6440678000000001,0.033898305,0.14285715,0.23728813,2.7142856,0.05263158,0,-1,2,-1,0.5,-1,0,0,0,0,0,-1,48,12,16,10,6,-1,10,6,10,7,-1,0,0,5,0,1,-1,0.0,0.0,0.0,0.0,,-1.0,7,2,3,0,0,-1,0.71606981,0.87327371,0.771978575,0.742098129,0.0,-1.0,phishing
4464,0,3,3,6.0,12,4.0,3,3,2,0,0,0,0,0,0,0,0,0,0,42,20,15,15,2,2,2,0.35714287,0.04761905,0.1,0.47619048,0.75,0.13333334,0,-1,2,-1,0.65,-1,0,0,-1,0,0,-1,34,18,-1,8,4,-1,8,12,8,-1,-1,0,0,3,0,0,-1,0.0,0.0,0.0,0.0,,-1.0,5,2,1,0,0,-1,0.790777834,0.806164203,0.939794001,1.0,0.0,-1.0,phishing
8635,0,2,12,7.0,11,5.0,2,23,15,1,0,1,0,0,0,0,0,0,0,93,15,71,71,2,2,2,0.76344085,0.021505376,0.13333334,0.16129032,4.733333,0.028169014,0,-1,1,-1,0.8,-1,5,0,-1,-1,-1,-1,73,14,-1,-1,-1,-1,70,11,10,10,-1,0,0,2,0,10,-1,0.053763441,0.0,0.0,0.071428571,,-1.0,3,1,-1,0,0,-1,0.700015822,0.89761679,,0.7126266509999999,0.0,-1.0,benign
13678,16,3,12,4.3333335,8,2.6666667,3,22,9,0,0,0,0,0,0,0,0,0,0,92,15,70,70,2,2,59,0.76086956,0.6413044,3.9333334,0.16304348,4.6666665,0.8428571,0,-1,3,-1,0.6,7,5,0,-1,0,5,5,67,13,-1,5,45,10,63,8,8,8,7,0,5,2,0,4,9,0.0543478261,0.0,0.0,0.07246376809999999,0.07936507940000001,0.08474576269999999,15,2,-1,11,10,9,0.7063285820999999,0.7823522792000001,,0.7206360476000001,0.7231451755,0.7133193505,Defacement
14522,0,2,11,4.5,6,3.909091000000001,2,12,10,0,0,0,0,0,0,0,0,0,0,71,10,54,54,2,2,2,0.7605634,0.028169014,0.2,0.14084508,5.4,0.037037037,0,-1,1,-1,0.7,-1,8,0,6,2,0,-1,48,9,0,0,35,-1,41,6,9,9,-1,0,0,5,0,6,-1,0.112676056,0.0,0.666666667,0.0,,-1.0,6,1,3,0,0,-1,0.701076668,0.939794001,0.610528527,0.6859062459999999,0.0,-1.0,benign
17876,0,3,6,5.6666665,11,3.3333333,3,4,6,1,0,1,1,0,0,0,0,0,0,51,19,25,25,11,3,2,0.49019608,0.039215688,0.10526316,0.37254903,1.3157895,0.08,0,-1,4,-1,0.6315789,-1,2,0,0,2,0,-1,39,17,6,9,3,-1,11,11,3,3,-1,0,0,4,0,2,-1,0.039215686,0.0,0.0,0.133333333,0.0,-1.0,7,2,2,1,0,-1,0.717074815,0.798481762,0.555833628,0.816480016,0.579380164,-1.0,phishing
8805,0,3,4,4.0,6,3.25,3,3,2,0,0,0,0,0,0,0,0,0,0,37,14,16,16,8,3,2,0.43243244,0.054054055,0.14285715,0.3783784,1.1428572,0.125,0,-1,3,-1,0.35714287,-1,0,0,0,0,0,-1,28,11,2,8,3,-1,8,4,8,2,-1,0,0,3,1,1,-1,0.0,0.0,0.0,0.0,0.0,-1.0,6,2,1,1,0,-1,0.7728950001999999,0.8732737099,0.75,0.8605285272,0.5793801643,-1.0,Defacement
17643,24,4,9,5.25,13,2.6666667,4,17,9,0,0,0,0,0,0,0,0,0,0,91,24,60,60,2,2,49,0.6593406999999999,0.53846157,2.0416667,0.26373628,2.5,0.81666666,0,-1,4,-1,0.5833333,11,6,0,-1,0,6,6,68,21,-1,5,38,17,53,13,7,7,11,0,4,2,0,2,7,0.0659340659,0.0,0.0,0.1016949153,0.1132075472,0.1224489796,14,3,-1,9,8,7,0.7215344946,0.8227014306999999,,0.7529399301,0.7620433417,0.7547115748000001,Defacement
3000,0,4,5,3.0,4,4.8,4,9,5,0,0,0,0,0,0,0,0,0,0,51,15,29,29,2,2,2,0.5686275,0.039215688,0.13333334,0.29411766,1.9333333,0.06896552,0,-1,4,-1,0.33333334,-1,0,0,0,0,0,-1,40,12,11,10,3,-1,10,4,10,6,-1,0,0,4,0,1,-1,0.0,0.0,0.0,0.0,0.0,-1.0,8,3,2,1,0,-1,0.734546623,0.803598715,0.87327371,0.924957276,1.0,-1.0,phishing
4203,0,3,7,2.6666667,3,4.857143,3,14,7,0,0,0,0,0,0,0,0,0,0,57,10,40,40,2,2,2,0.7017544,0.03508772,0.2,0.1754386,4.0,0.05,0,-1,2,-1,0.4,-1,2,0,0,0,2,-1,44,8,14,12,6,-1,13,3,9,9,-1,0,0,5,0,2,-1,0.035087719,0.0,0.0,0.222222222,,-1.0,7,2,3,0,0,-1,0.739819344,0.819382003,0.76067934,0.929896694,0.0,-1.0,benign
8315,3,3,8,5.0,9,2.8,3,7,5,0,0,0,0,0,0,0,0,0,0,58,17,34,34,2,2,15,0.5862069000000001,0.25862068,0.88235295,0.29310346,2.0,0.44117647,0,-1,3,-1,0.5882353,2,3,0,0,0,3,3,42,15,3,8,12,0,19,9,7,4,0,0,2,3,0,2,3,0.0517241379,0.0,0.0,0.1034482759,0.1578947368,0.2,10,2,1,5,4,3,0.7745387756000001,0.7876593395999999,0.8277293768,0.8466111709999999,0.8419676733,0.8634890534,Defacement
1523,0,3,16,4.3333335,8,6.125,3,44,30,0,0,0,0,0,0,0,0,0,0,135,15,113,113,2,2,2,0.837037,0.014814815,0.13333334,0.11111111,7.5333333,0.017699115,0,-1,2,-1,0.6,-1,0,0,0,0,0,-1,115,13,36,27,35,-1,40,8,16,16,-1,0,0,5,0,11,-1,0.0,0.0,0.0,0.0,,-1.0,7,2,3,0,0,-1,0.589049241,0.769470978,0.649675407,0.680809588,0.0,-1.0,benign
3971,0,3,3,5.0,10,6.3333335,3,8,7,0,0,0,0,0,0,0,0,0,0,46,17,22,22,2,2,2,0.47826087,0.04347826,0.11764706,0.36956522,1.2941177,0.09090909,0,-1,2,-1,0.64705884,-1,0,0,-1,0,0,-1,38,15,-1,15,4,-1,15,10,15,-1,-1,0,0,3,0,0,-1,0.0,0.0,0.0,0.0,,-1.0,5,2,1,0,0,-1,0.7137596270000001,0.845224173,0.8164417559999999,1.0,0.0,-1.0,phishing
16101,0,3,0,12.333333,33,,3,0,0,0,0,0,0,0,0,0,0,0,0,47,39,1,1,2,2,2,0.021276595,0.04255319,0.051282052,0.82978725,0.025641026,2.0,0,-1,2,-1,0.41025642,-1,8,8,-1,-1,-1,-1,30,26,-1,-1,-1,-1,0,8,0,-1,-1,0,0,1,3,0,-1,0.17021276600000002,0.205128205,-1.0,-1.0,-1.0,-1.0,3,2,-1,-1,-1,-1,0.82943248,0.830109963,-1.0,-1.0,-1.0,-1.0,phishing
11606,0,2,9,11.5,20,6.125,2,17,8,0,0,0,0,0,0,0,0,0,0,90,24,59,59,2,2,2,0.65555555,0.022222223,0.083333336,0.26666668,2.4583333,0.033898305,0,-1,3,-1,0.875,0,0,0,0,0,0,0,78,23,41,5,5,0,13,20,13,13,0,0,0,6,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,5,2,1,0,0.673988829,0.772630365,0.724688806,0.907019018,0.871049064,1.0,phishing
11720,0,4,3,3.0,4,3.0,4,2,1,0,0,0,0,0,0,0,0,0,0,33,15,11,11,5,4,2,0.33333334,0.060606062,0.13333334,0.45454547,0.73333335,0.18181819,0,-1,4,-1,0.33333334,-1,0,0,-1,0,0,-1,25,12,-1,5,4,-1,5,4,5,-1,-1,0,0,2,0,1,-1,0.0,0.0,0.0,0.0,0.0,-1.0,6,3,-1,1,0,-1,0.7941629695,0.7353432416,,1.0,1.0,-1.0,Defacement
3743,0,4,9,4.5,10,5.3333335,4,17,11,0,0,0,0,0,0,0,0,0,0,85,21,57,57,2,2,2,0.67058825,0.023529412000000003,0.0952381,0.24705882,2.7142856,0.03508772,0,-1,3,-1,0.52380955,-1,0,0,0,0,0,-1,70,18,38,4,6,-1,24,10,9,9,-1,0,0,6,0,3,-1,0.0,0.0,0.0,0.0,,-1.0,9,3,4,0,0,-1,0.6630295589999999,0.823667631,0.6900767529999999,1.0,0.0,-1.0,phishing
12190,0,3,8,4.3333335,8,3.0,3,7,7,0,0,0,0,0,0,0,0,0,0,53,15,31,31,19,4,2,0.5849057,0.03773585,0.13333334,0.28301886,2.0666666,0.06451613,0,-1,3,-1,0.6,-1,3,0,0,3,0,-1,38,13,5,12,4,-1,19,8,5,5,-1,0,0,3,0,5,-1,0.056603774,0.0,0.0,0.125,0.0,-1.0,6,2,1,1,0,-1,0.7438089040000001,0.816480016,0.796453036,0.8113862479999999,1.0,-1.0,benign
6816,15,2,6,5.5,8,1.5,2,2,3,1,0,1,1,1,1,0,1,1,1,46,12,27,27,17,4,21,0.5869565,0.45652175,1.75,0.26086956,2.25,0.7777778000000001,0,-1,2,-1,0.41666666,15,9,0,0,9,0,9,27,10,3,6,4,5,17,4,5,5,0,1,1,3,1,1,1,0.195652174,0.0,0.0,0.409090909,0.0,0.428571429,6,1,1,3,0,2,0.857272855,1.0,0.827729377,0.918456791,1.0,0.913268477,phishing
3051,3,3,8,5.0,9,2.8,3,7,5,0,0,0,0,0,0,0,0,0,0,58,17,34,34,2,2,15,0.5862069000000001,0.25862068,0.88235295,0.29310346,2.0,0.44117647,0,-1,3,-1,0.5882353,2,3,0,0,0,3,3,42,15,3,8,12,0,19,9,7,4,0,0,2,3,0,2,3,0.0517241379,0.0,0.0,0.1034482759,0.1578947368,0.2,10,2,1,5,4,3,0.7745387756000001,0.7876593395999999,0.8277293768,0.8466111709999999,0.8419676733,0.8634890534,Defacement
1658,4,3,5,3.6666667,5,2.3333333,3,4,2,0,0,0,0,0,0,0,0,0,0,37,13,17,17,2,2,7,0.45945945,0.1891892,0.53846157,0.35135135,1.3076923,0.4117647,0,-1,3,-1,0.46153846,4,4,0,-1,0,4,4,24,11,-1,4,5,0,11,5,4,4,0,0,1,2,0,1,1,0.1081081081,0.0,0.0,0.25,0.3636363636,0.5714285714,7,2,-1,3,2,1,0.8157726768000001,0.7764322345999999,,0.96875,1.0,1.0,Defacement
4614,60,3,16,5.3333335,11,2.6666667,3,36,20,0,0,0,0,0,0,0,0,0,0,155,18,130,130,2,2,119,0.83870965,0.7677419,6.611111,0.11612903,7.2222222999999985,0.9153846,0,-1,3,-1,0.33333334,14,6,0,-1,0,6,6,118,15,-1,5,94,49,123,5,9,9,11,0,8,2,1,4,16,0.0387096774,0.0,0.0,0.0465116279,0.0487804878,0.0504201681,24,2,-1,20,19,18,0.6414663000999999,0.85671355,,0.6529831221,0.6525691303,0.6482078977,Defacement
16049,0,2,12,8.0,13,4.0833335,2,17,10,0,0,0,0,0,0,0,0,0,0,85,17,61,61,2,2,2,0.7176471,0.023529412000000003,0.11764706,0.2,3.5882354,0.032786883,0,-1,1,-1,0.8235294,-1,0,0,-1,0,0,-1,69,16,-1,4,45,-1,54,13,10,7,-1,0,0,3,0,9,-1,0.0,0.0,0.0,0.0,,-1.0,4,1,1,0,0,-1,0.618288404,0.719230763,0.871049064,0.620569206,0.0,-1.0,benign
235,2,2,6,5.5,8,2.75,2,5,2,0,0,0,0,0,0,0,0,0,0,39,12,20,20,2,2,5,0.51282054,0.12820514,0.41666666,0.30769232,1.6666666,0.25,0,-1,2,-1,1.0,2,10,8,0,0,2,2,20,3,4,4,5,0,9,3,4,4,0,0,1,3,0,1,1,0.2564102564,0.6666666667,0.0,0.14285714289999998,0.2222222222,0.4,7,1,1,3,2,1,0.8272472620999999,0.6836405664,0.8710490643000001,0.9624786379,1.0,1.0,Defacement
744,15,2,8,7.5,12,3.5,2,16,9,0,0,0,0,0,0,0,0,0,0,69,16,46,46,2,2,19,0.6666667,0.2753623,1.1875,0.23188406,2.875,0.41304347,0,-1,2,-1,0.8125,15,0,0,0,0,0,0,54,15,13,5,17,11,23,12,11,6,15,0,1,5,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,8,1,2,3,2,1,0.7386902679999999,0.800704883,0.758876923,0.833123699,0.838960232,0.8171877879999999,phishing
7871,24,3,10,6.0,13,2.75,3,17,10,0,0,0,0,0,0,0,0,0,0,91,20,64,64,2,2,49,0.7032967,0.53846157,2.45,0.21978022,3.2,0.765625,0,-1,3,-1,0.7,11,6,0,0,0,6,6,68,18,3,5,38,17,53,13,7,7,11,0,4,3,0,2,7,0.0659340659,0.0,0.0,0.1016949153,0.1132075472,0.1224489796,14,2,1,9,8,7,0.7026876794,0.7830263821,0.8277293768,0.7414150748,0.7488672337000001,0.7401725059,Defacement
10335,8,2,11,5.5,8,4.625,2,17,11,1,0,1,0,0,0,0,0,0,0,80,12,61,61,2,2,15,0.7625,0.1875,1.25,0.15,5.0833335,0.24590164,0,-1,1,-1,0.75,8,9,0,0,1,8,8,57,11,13,23,6,0,28,8,9,9,0,0,1,5,0,4,1,0.1125,0.0,0.022222222000000003,0.5,,0.533333333,7,1,3,2,0,1,0.750891985,0.953509509,0.762762973,0.894454883,0.0,0.8847354890000001,benign
7710,0,2,9,6.0,10,5.111111,2,18,9,0,0,0,0,0,0,0,0,0,0,75,13,54,54,3,5,2,0.72,0.026666667,0.15384616,0.17333333,4.1538463,0.037037037,0,-1,2,-1,0.84615386,-1,0,0,0,0,0,-1,63,12,38,3,5,-1,17,10,9,9,-1,0,0,6,0,3,-1,0.0,0.0,0.0,0.0,0.0,-1.0,8,1,4,1,0,-1,0.677013603,0.901157537,0.704469062,0.833333333,0.827729377,-1.0,benign
9361,0,3,10,4.6666665,9,4.5,3,11,8,0,0,0,0,0,0,0,0,0,0,79,16,56,56,2,2,2,0.70886075,0.025316456,0.125,0.20253165,3.5,0.035714287000000004,0,-1,4,-1,0.375,-1,8,0,6,2,0,-1,54,13,37,0,0,-1,10,5,10,10,-1,0,0,9,1,2,-1,0.1012658228,0.0,0.1454545455,0.0,,-1.0,13,2,9,0,0,-1,0.6991830126,0.8319548828,0.7251855106,,0.0,-1.0,Defacement
11104,0,3,4,6.0,8,3.25,3,4,3,1,1,0,0,0,0,0,0,0,0,43,20,16,16,5,3,2,0.37209302,0.046511628,0.1,0.4651163,0.8,0.125,0,-1,3,-1,0.5,-1,1,1,0,0,0,-1,34,17,5,5,3,-1,5,8,5,5,-1,0,0,3,0,1,-1,0.023255814,0.05,0.0,0.0,0.0,-1.0,6,2,1,1,0,-1,0.734819928,0.7742931559999999,0.898226518,1.0,1.0,-1.0,phishing
2424,35,3,12,3.6666667,6,2.6666667,3,23,14,0,0,0,0,0,0,0,0,0,0,104,13,84,84,2,2,73,0.8076923,0.7019231,5.6153846,0.125,6.4615383,0.86904764,0,-1,3,-1,0.53846157,11,7,0,-1,0,7,7,75,11,-1,5,55,25,77,6,7,7,11,0,6,2,0,3,11,0.0673076923,0.0,0.0,0.0843373494,0.0909090909,0.095890411,18,2,-1,14,13,12,0.6954334187000001,0.8180073353,,0.7203184095,0.7246169687999999,0.7164388475,Defacement
17934,0,2,15,7.0,11,3.4,2,17,7,1,1,0,0,0,0,0,0,0,0,87,15,65,65,59,4,2,0.74712646,0.022988506,0.13333334,0.17241379999999998,4.3333335,0.03076923,0,-1,2,-1,0.8,-1,3,3,-1,0,0,-1,66,11,-1,47,4,-1,59,3,6,6,-1,0,0,2,0,13,-1,0.034482759,0.2,0.0,0.0,0.0,-1.0,4,1,-1,1,0,-1,0.640517233,0.79523358,,0.636229582,1.0,-1.0,benign
15960,0,4,5,3.5,6,3.6,4,6,6,0,0,0,0,0,0,0,0,0,0,46,17,22,22,2,2,2,0.47826087,0.04347826,0.11764706,0.36956522,1.2941177,0.09090909,0,-1,3,-1,0.4117647,-1,2,0,-1,0,2,-1,34,14,-1,16,0,-1,18,6,8,8,-1,0,0,3,0,2,-1,0.0434782609,0.0,0.0,1.0,,-1.0,6,3,1,0,0,-1,0.761381172,0.805578013,0.7367507395,1.0,0.0,-1.0,Defacement
1824,0,2,9,5.0,7,5.4444447,2,15,9,0,0,0,0,0,0,0,0,0,0,75,11,57,57,2,2,2,0.76,0.026666667,0.18181819,0.14666666,5.181818,0.03508772,0,-1,1,-1,0.72727275,-1,4,0,4,0,0,-1,59,10,31,10,4,-1,16,7,16,16,-1,0,0,7,0,2,-1,0.053333333,0.0,0.075471698,0.0,,-1.0,8,1,5,0,0,-1,0.711158293,1.0,0.733204506,1.0,0.0,-1.0,benign
14774,0,2,4,4.5,6,4.25,2,5,5,0,0,0,0,0,0,0,0,0,0,37,10,20,20,7,3,2,0.5405405,0.054054055,0.2,0.27027026,2.0,0.1,0,-1,2,-1,0.7,-1,0,0,0,0,0,-1,30,9,7,7,3,-1,7,6,7,7,-1,0,0,3,0,1,-1,0.0,0.0,0.0,0.0,0.0,-1.0,5,1,1,1,0,-1,0.7846442357,0.9397940009,0.929896694,0.8423282766,1.0,-1.0,Defacement
6408,0,2,9,5.0,7,2.8888888,2,8,5,0,0,0,0,0,0,0,0,0,0,53,11,34,34,2,2,2,0.6415094,0.03773585,0.18181819,0.20754717,3.090909,0.05882353,0,-1,1,-1,0.72727275,-1,0,0,-1,0,0,-1,41,10,-1,4,22,-1,28,7,5,4,-1,0,0,3,0,6,-1,0.0,0.0,0.0,0.0,,-1.0,4,1,1,0,0,-1,0.749525153,1.0,0.871049064,0.775161014,0.0,-1.0,benign
6433,34,2,20,5.0,7,4.230769,2,44,26,0,0,0,0,0,0,0,0,0,0,157,11,139,139,2,2,71,0.88535035,0.4522293,6.4545455,0.070063695,12.636364,0.51079136,0,-1,1,-1,0.72727275,13,10,0,-1,-1,-1,0,122,10,-1,-1,-1,34,138,7,13,13,13,0,3,2,0,14,5,0.063694268,0.0,-1.0,-1.0,-1.0,0.0,9,1,-1,-1,-1,5,0.649735617,0.875048115,-1.0,-1.0,-1.0,0.668688506,benign
15833,0,3,4,5.0,7,7.25,3,13,9,0,0,0,0,0,0,0,0,0,0,57,17,33,33,2,2,2,0.57894737,0.03508772,0.11764706,0.29824559999999994,1.9411764,0.060606062,0,-1,2,-1,0.47058824,-1,0,0,0,0,0,-1,47,15,3,11,14,-1,14,7,14,3,-1,0,0,4,0,0,-1,0.0,0.0,0.0,0.0,,-1.0,6,2,2,0,0,-1,0.750375861,0.845224173,0.846656248,0.924957276,0.0,-1.0,phishing
2629,0,2,5,8.0,13,4.6,2,6,2,0,0,0,0,0,0,0,0,0,0,51,17,27,27,8,4,2,0.5294118,0.039215688,0.11764706,0.33333334,1.5882353,0.074074075,0,-1,2,-1,0.8235294,-1,0,0,0,0,0,-1,43,16,11,8,4,-1,12,13,8,6,-1,0,0,3,0,2,-1,0.0,0.0,0.0,0.0,0.0,-1.0,5,1,1,1,0,-1,0.6720607190000001,0.798523083,0.798230986,0.916849799,1.0,-1.0,benign
8859,0,2,4,6.0,9,4.25,2,5,2,1,0,1,1,0,0,0,0,0,0,40,13,20,20,9,4,2,0.5,0.05,0.15384616,0.325,1.5384616000000002,0.1,0,-1,2,-1,0.7692308000000001,-1,1,0,0,1,0,-1,32,12,4,8,4,-1,9,9,4,4,-1,0,0,3,0,1,-1,0.025,0.0,0.0,0.071428571,0.0,-1.0,5,1,1,1,0,-1,0.79389846,0.916849799,0.871049064,1.0,1.0,-1.0,phishing
11778,70,3,13,6.0,12,2.6666667,3,33,26,0,0,0,0,0,0,0,0,0,0,143,20,116,116,2,2,105,0.8111888,0.73426574,5.25,0.13986014,5.8,0.9051724,0,-1,3,-1,0.65,35,10,0,-1,0,10,10,108,18,-1,5,81,54,109,12,12,12,9,0,5,2,0,5,10,0.0699300699,0.0,0.0,0.0869565217,0.0917431193,0.0952380952,18,2,-1,14,13,12,0.6452648485,0.8061642034000001,,0.6562959334,0.6545072015,0.6498712644,Defacement
8279,73,3,20,5.3333335,11,2.6666667,3,39,23,0,0,0,0,0,0,0,0,0,0,168,18,143,143,2,2,132,0.85119045,0.78571427,7.333333500000001,0.10714286,7.9444447,0.9230769,0,-1,3,-1,0.33333334,21,7,0,-1,0,7,7,126,15,-1,5,102,57,136,5,9,9,11,0,8,2,1,8,16,0.0416666667,0.0,0.0,0.0492957746,0.0514705882,0.053030303,24,2,-1,20,19,18,0.6431988928,0.85671355,,0.6521291535,0.6524669802,0.6488771555,Defacement
13888,44,3,13,5.6666665,11,3.5,3,23,12,1,0,1,0,1,0,0,0,0,0,105,19,79,79,2,2,61,0.75238097,0.5809524,3.2105262000000003,0.18095239,4.1578946000000006,0.7721519,0,-1,3,-1,0.6315789,34,5,0,0,0,5,5,80,17,6,5,48,33,65,11,7,7,4,0,3,3,0,6,5,0.0476190476,0.0,0.0,0.0704225352,0.0769230769,0.08196721309999999,13,2,1,8,7,6,0.6930565895,0.7428481308,0.9166666667,0.7402845449,0.752221867,0.754008088,Defacement
12134,2,3,6,10.333333,26,3.0,3,5,3,0,0,0,0,0,0,0,0,0,0,62,33,22,22,2,2,10,0.3548387,0.16129032,0.3030303,0.5322581000000001,0.6666667,0.45454547,0,-1,3,-1,0.3030303,2,2,0,-1,0,2,2,48,29,-1,5,10,0,15,9,5,5,0,0,1,2,2,2,1,0.0322580645,0.0,0.0,0.0952380952,0.1333333333,0.2,7,2,-1,3,2,1,0.7677197795,0.7912180563,,0.9349513575,1.0,1.0,Defacement
3019,38,4,9,4.5,10,2.6666667,4,20,12,0,0,0,0,0,0,0,0,0,0,94,21,66,66,2,2,55,0.70212764,0.5851064,2.6190476,0.22340426,3.142857,0.8333333,0,-1,4,-1,0.52380955,19,2,0,-1,0,2,2,75,18,-1,5,48,33,59,10,9,8,11,0,3,2,0,3,5,0.0212765957,0.0,0.0,0.0307692308,0.0338983051,0.0363636364,13,3,-1,8,7,6,0.7104873890000001,0.7504349201999999,,0.7667663469,0.7831645115000001,0.7869371745,Defacement
1059,3,4,5,3.75,7,3.6666667,4,6,4,0,0,0,0,0,0,0,0,0,0,48,18,23,23,2,2,9,0.47916666,0.1875,0.5,0.375,1.2777778,0.39130434,0,-1,4,-1,0.44444445,3,3,0,-1,0,3,3,35,15,-1,7,9,0,14,7,7,7,0,0,1,2,0,1,1,0.0625,0.0,0.0,0.13636363640000002,0.2142857143,0.3333333333,8,3,-1,3,2,1,0.8214166502,0.8200104184999999,,0.9107622975,0.9249572757,0.929896694,Defacement
17747,0,3,0,9.0,16,,3,0,0,2,2,0,0,0,0,0,0,0,0,37,29,1,1,2,2,2,0.027027028,0.054054055,0.06896552,0.7837838,0.03448276,2.0,0,-1,2,-1,0.41379312,-1,2,2,-1,-1,-1,-1,29,25,-1,-1,-1,-1,0,8,0,-1,-1,0,0,1,0,0,-1,0.054054054,0.068965517,-1.0,-1.0,-1.0,-1.0,3,2,-1,-1,-1,-1,0.791103971,0.8189273659999999,-1.0,-1.0,-1.0,-1.0,phishing
17347,0,2,6,7.0,11,5.3333335,2,10,3,0,0,0,0,0,0,0,0,0,0,59,15,37,37,2,2,2,0.62711865,0.033898305,0.13333334,0.2542373,2.4666667,0.054054055,0,-1,1,-1,0.8,-1,6,0,0,6,0,-1,44,14,9,0,17,-1,19,11,9,9,-1,0,0,4,0,2,-1,0.101694915,0.0,0.333333333,0.0,,-1.0,5,1,2,0,0,-1,0.7792149159999999,0.931744527,0.85671355,0.876100572,0.0,-1.0,benign
15653,5,2,17,4.5,6,4.428571,2,25,16,0,0,0,0,0,0,0,0,0,0,105,10,88,88,2,2,11,0.83809525,0.104761906,1.1,0.0952381,8.8,0.125,0,-1,1,-1,0.7,5,8,0,8,0,0,0,77,9,0,54,10,5,63,6,8,8,5,0,1,6,0,9,1,0.076190476,0.0,0.105263158,0.0,,0.0,8,1,4,2,0,1,0.668197168,0.939794001,0.6738201890000001,0.907019018,0.0,0.8948855179999999,benign
16380,59,3,14,7.666666499999999,18,2.6666667,3,30,21,0,0,0,0,0,0,0,0,0,0,134,25,102,102,2,2,91,0.76119405,0.6791045,3.64,0.18656716,4.08,0.89215684,0,-1,3,-1,0.44,30,7,0,-1,0,7,7,102,22,-1,5,71,45,95,10,8,8,11,0,5,2,1,6,9,0.052238806,0.0,0.0,0.0693069307,0.0736842105,0.0769230769,17,2,-1,13,12,11,0.6676940057999999,0.831951945,,0.6887157251999999,0.6912484266,0.6860093754000001,Defacement
13327,0,2,12,4.5,7,3.75,2,14,9,0,0,0,0,0,0,0,0,0,0,73,10,56,56,32,4,2,0.7671233000000001,0.02739726,0.2,0.13698629999999998,5.6,0.035714287000000004,0,-1,2,-1,0.8,-1,0,0,0,0,0,-1,58,9,16,25,4,-1,32,7,8,8,-1,0,0,4,0,6,-1,0.0,0.0,0.0,0.0,0.0,-1.0,6,1,2,1,0,-1,0.7079512040000001,0.939794001,0.7830548890000001,0.7721598009999999,1.0,-1.0,benign
1280,0,4,5,3.5,6,6.8,4,10,6,0,0,0,0,0,0,0,0,0,0,62,17,38,38,5,4,2,0.61290324,0.032258064,0.11764706,0.27419356,2.235294,0.05263158,0,-1,4,-1,0.4117647,-1,0,0,0,0,0,-1,52,14,25,5,4,-1,16,6,16,16,-1,0,0,4,0,1,-1,0.0,0.0,0.0,0.0,0.0,-1.0,8,3,2,1,0,-1,0.7091824774,0.8343604297,0.7751610145000001,1.0,1.0,-1.0,Defacement
12114,31,2,9,4.0,5,2.6666667,2,14,8,2,1,1,0,1,0,0,0,0,0,85,9,69,69,2,2,58,0.8117647,0.68235296,6.4444447,0.105882354,7.666666499999999,0.8405796999999998,0,-1,2,-1,0.7777778000000001,9,17,3,-1,0,14,14,52,5,-1,5,38,17,62,3,9,9,9,0,5,2,0,1,9,0.2,0.333333333,0.0,0.205882353,0.225806452,0.24137931,14,1,-1,11,10,9,0.73884289,0.8597933879999999,,0.75331862,0.748364368,0.7405868440000001,benign
